hcp_id,month,market_trx,our_trx
HCP02085,2024-10,43,23
HCP02085,2024-11,42,22
HCP02085,2024-12,47,23
HCP02085,2025-01,41,17
HCP02085,2025-02,44,13
HCP02085,2025-03,54,22
HCP02085,2025-04,43,19
HCP02085,2025-05,48,25
HCP02085,2025-06,51,19
HCP02086,2024-01,54,22
HCP02086,2024-02,44,15
HCP02086,2024-03,47,15
HCP02086,2024-04,52,23
HCP02086,2024-05,47,17
HCP02086,2024-06,47,17
HCP02086,2024-07,36,14
HCP02086,2024-08,52,20
HCP02086,2024-09,45,20
HCP02086,2024-10,49,16
HCP02086,2024-11,44,16
HCP02086,2024-12,49,17
HCP02086,2025-01,36,10
HCP02086,2025-02,38,10
HCP02086,2025-03,56,24
HCP02086,2025-04,44,13
HCP02086,2025-05,41,16
HCP02086,2025-06,50,20
HCP02087,2024-01,73,9
HCP02087,2024-02,61,5
HCP02087,2024-03,64,7
HCP02087,2024-04,57,14
HCP02087,2024-05,58,14
HCP02087,2024-06,70,9
HCP02087,2024-07,68,16
HCP02087,2024-08,51,18
HCP02087,2024-09,74,15
HCP02087,2024-10,80,20
HCP02087,2024-11,66,22
HCP02087,2024-12,64,24
HCP02087,2025-01,84,26
HCP02087,2025-02,72,19
HCP02087,2025-03,65,21
HCP02087,2025-04,59,24
HCP02087,2025-05,80,35
HCP02087,2025-06,68,26
HCP02088,2024-01,3,0
HCP02088,2024-02,2,0
HCP02088,2024-03,2,0
HCP02088,2024-04,3,0
HCP02088,2024-05,2,0
HCP02088,2024-06,1,0
HCP02088,2024-07,3,0
HCP02088,2024-08,2,0
HCP02088,2024-09,2,0
HCP02088,2024-10,3,0
HCP02088,2024-11,2,0
HCP02088,2024-12,2,1
HCP02088,2025-01,3,0
HCP02088,2025-02,3,0
HCP02088,2025-03,2,0
HCP02088,2025-04,2,0
HCP02088,2025-05,3,1
HCP02088,2025-06,2,0
HCP02089,2024-01,10,4
HCP02089,2024-02,7,1
HCP02089,2024-03,10,2
HCP02089,2024-04,12,2
HCP02089,2024-05,8,0
HCP02089,2024-06,7,2
HCP02089,2024-07,11,0
HCP02089,2024-08,9,1
HCP02089,2024-09,10,0
HCP02089,2024-10,10,1
HCP02089,2024-11,11,0
HCP02089,2024-12,10,0
HCP02089,2025-01,11,1
HCP02089,2025-02,12,3
HCP02089,2025-03,11,2
HCP02089,2025-04,11,1
HCP02089,2025-05,10,2
HCP02089,2025-06,11,1
HCP02090,2024-01,7,3
HCP02090,2024-02,7,2
HCP02090,2024-03,7,2
HCP02090,2024-04,6,2
HCP02090,2024-05,8,2
HCP02090,2024-06,7,0
HCP02090,2024-07,6,2
HCP02090,2024-08,7,1
HCP02090,2024-09,8,2
HCP02090,2024-10,6,1
HCP02090,2024-11,7,1
HCP02090,2024-12,8,1
HCP02090,2025-01,9,2
HCP02090,2025-02,9,1
HCP02090,2025-03,6,4
HCP02090,2025-04,8,1
HCP02090,2025-05,6,1
HCP02090,2025-06,6,1
HCP02091,2024-01,69,27
HCP02091,2024-02,72,31
HCP02091,2024-03,70,26
HCP02091,2024-04,84,33
HCP02091,2024-05,63,21
HCP02091,2024-06,48,19
HCP02091,2024-07,91,26
HCP02091,2024-08,82,22
HCP02091,2024-09,62,13
HCP02091,2024-10,73,28
HCP02091,2024-11,55,16
HCP02091,2024-12,64,15
HCP02091,2025-01,80,21
HCP02091,2025-02,72,12
HCP02091,2025-03,59,12
HCP02091,2025-04,69,11
HCP02091,2025-05,73,9
HCP02091,2025-06,92,8
HCP02092,2024-01,16,0
HCP02092,2024-02,16,3
HCP02092,2024-03,13,1
HCP02092,2024-04,12,3
HCP02092,2024-05,16,2
HCP02092,2024-06,17,1
HCP02092,2024-07,17,4
HCP02092,2024-08,12,1
HCP02092,2024-09,16,1
HCP02092,2024-10,16,2
HCP02092,2024-11,20,3
HCP02092,2024-12,21,1
HCP02092,2025-01,16,5
HCP02092,2025-02,9,2
HCP02092,2025-03,13,2
HCP02092,2025-04,13,2
HCP02092,2025-05,14,2
HCP02092,2025-06,11,1
HCP02093,2024-01,75,6
HCP02093,2024-02,71,6
HCP02093,2024-03,72,3
HCP02093,2024-04,89,9
HCP02093,2024-05,78,6
HCP02093,2024-06,76,10
HCP02093,2024-07,54,7
HCP02093,2024-08,79,8
HCP02093,2024-09,64,15
HCP02093,2024-10,85,15
HCP02093,2024-11,59,9
HCP02093,2024-12,72,16
HCP02093,2025-01,69,8
HCP02093,2025-02,67,9
HCP02093,2025-03,76,22
HCP02093,2025-04,63,15
HCP02093,2025-05,71,16
HCP02093,2025-06,77,15
HCP02094,2024-01,55,30
HCP02094,2024-02,60,23
HCP02094,2024-03,49,22
HCP02094,2024-04,57,29
HCP02094,2024-05,42,21
HCP02094,2024-06,51,21
HCP02094,2024-07,52,21
HCP02094,2024-08,68,16
HCP02094,2024-09,55,23
HCP02094,2024-10,49,20
HCP02094,2024-11,64,26
HCP02094,2024-12,60,24
HCP02094,2025-01,51,22
HCP02094,2025-02,60,27
HCP02094,2025-03,58,27
HCP02094,2025-04,59,23
HCP02094,2025-05,49,21
HCP02094,2025-06,58,23
HCP02095,2024-01,59,6
HCP02095,2024-02,51,5
HCP02095,2024-03,63,7
HCP02095,2024-04,44,4
HCP02095,2024-05,47,6
HCP02095,2024-06,36,4
HCP02095,2024-07,61,12
HCP02095,2024-08,59,14
HCP02095,2024-09,44,10
HCP02095,2024-10,55,10
HCP02095,2024-11,47,11
HCP02095,2024-12,61,12
HCP02095,2025-01,62,17
HCP02095,2025-02,62,12
HCP02095,2025-03,47,8
HCP02095,2025-04,46,13
HCP02095,2025-05,41,10
HCP02095,2025-06,57,27
HCP02096,2024-01,47,19
HCP02096,2024-02,41,5
HCP02096,2024-03,51,9
HCP02096,2024-04,48,11
HCP02096,2024-05,54,11
HCP02096,2024-06,56,14
HCP02096,2024-07,43,10
HCP02096,2024-08,52,11
HCP02096,2024-09,49,13
HCP02096,2024-10,55,17
HCP02096,2024-11,52,11
HCP02096,2024-12,51,11
HCP02096,2025-01,58,18
HCP02096,2025-02,42,15
HCP02096,2025-03,49,9
HCP02096,2025-04,43,12
HCP02096,2025-05,63,17
HCP02096,2025-06,49,14
HCP02097,2024-01,15,1
HCP02097,2024-02,13,0
HCP02097,2024-03,14,1
HCP02097,2024-04,13,1
HCP02097,2024-05,14,0
HCP02097,2024-06,10,0
HCP02097,2024-07,11,0
HCP02097,2024-08,14,1
HCP02097,2024-09,12,2
HCP02097,2024-10,15,2
HCP02097,2024-11,13,2
HCP02097,2024-12,12,1
HCP02097,2025-01,13,1
HCP02097,2025-02,9,2
HCP02097,2025-03,9,1
HCP02097,2025-04,13,2
HCP02097,2025-05,11,1
HCP02097,2025-06,11,1
HCP02098,2024-01,21,3
HCP02098,2024-02,21,3
HCP02098,2024-03,15,4
HCP02098,2024-04,14,2
HCP02098,2024-05,20,4
HCP02098,2024-06,21,5
HCP02098,2024-07,17,5
HCP02098,2024-08,21,6
HCP02098,2024-09,18,4
HCP02098,2024-10,22,0
HCP02098,2024-11,10,0
HCP02098,2024-12,18,2
HCP02098,2025-01,20,3
HCP02098,2025-02,21,2
HCP02098,2025-03,15,1
HCP02098,2025-04,18,4
HCP02098,2025-05,15,2
HCP02098,2025-06,12,2
HCP02099,2024-01,38,4
HCP02099,2024-02,42,4
HCP02099,2024-03,33,8
HCP02099,2024-04,39,4
HCP02099,2024-05,33,3
HCP02099,2024-06,38,6
HCP02099,2024-07,41,9
HCP02099,2024-08,41,9
HCP02099,2024-09,46,7
HCP02099,2024-10,43,11
HCP02099,2024-11,35,6
HCP02099,2024-12,45,11
HCP02099,2025-01,51,4
HCP02099,2025-02,42,11
HCP02099,2025-03,27,10
HCP02099,2025-04,47,14
HCP02099,2025-05,47,16
HCP02099,2025-06,31,10
HCP02100,2024-01,11,3
HCP02100,2024-02,11,2
HCP02100,2024-03,15,1
HCP02100,2024-04,14,2
HCP02100,2024-05,9,1
HCP02100,2024-06,14,4
HCP02100,2024-07,12,0
HCP02100,2024-08,12,2
HCP02100,2024-09,11,1
HCP02100,2024-10,11,4
HCP02100,2024-11,13,3
HCP02100,2024-12,16,4
HCP02100,2025-01,13,3
HCP02100,2025-02,13,3
HCP02100,2025-03,14,2
HCP02100,2025-04,13,1
HCP02100,2025-05,17,3
HCP02100,2025-06,11,1
HCP02101,2024-01,25,3
HCP02101,2024-02,45,5
HCP02101,2024-03,32,5
HCP02101,2024-04,32,7
HCP02101,2024-05,43,7
HCP02101,2024-06,43,7
HCP02101,2024-07,50,7
HCP02101,2024-08,38,8
HCP02101,2024-09,35,8
HCP02101,2024-10,41,10
HCP02101,2024-11,36,9
HCP02101,2024-12,36,12
HCP02101,2025-01,41,9
HCP02101,2025-02,41,12
HCP02101,2025-03,34,12
HCP02101,2025-04,30,10
HCP02101,2025-05,40,13
HCP02101,2025-06,28,6
HCP02102,2024-01,6,2
HCP02102,2024-02,5,0
HCP02102,2024-03,7,1
HCP02102,2024-04,4,0
HCP02102,2024-05,5,1
HCP02102,2024-06,7,1
HCP02102,2024-07,6,2
HCP02102,2024-08,4,2
HCP02102,2024-09,5,1
HCP02102,2024-10,6,2
HCP02102,2024-11,6,3
HCP02102,2024-12,5,0
HCP02102,2025-01,5,1
HCP02102,2025-02,6,1
HCP02102,2025-03,6,2
HCP02102,2025-04,6,3
HCP02102,2025-05,6,2
HCP02102,2025-06,7,2
HCP02103,2024-01,11,3
HCP02103,2024-02,14,1
HCP02103,2024-03,10,1
HCP02103,2024-04,9,2
HCP02103,2024-05,8,1
HCP02103,2024-06,12,1
HCP02103,2024-07,12,3
HCP02103,2024-08,12,2
HCP02103,2024-09,11,1
HCP02103,2024-10,9,1
HCP02103,2024-11,12,2
HCP02103,2024-12,12,0
HCP02103,2025-01,12,1
HCP02103,2025-02,14,3
HCP02103,2025-03,11,0
HCP02103,2025-04,11,1
HCP02103,2025-05,12,2
HCP02103,2025-06,12,1
HCP02104,2024-01,8,2
HCP02104,2024-02,8,0
HCP02104,2024-03,8,1
HCP02104,2024-04,8,1
HCP02104,2024-05,8,1
HCP02104,2024-06,7,1
HCP02104,2024-07,11,1
HCP02104,2024-08,8,1
HCP02104,2024-09,10,1
HCP02104,2024-10,6,1
HCP02104,2024-11,8,0
HCP02104,2024-12,8,0
HCP02104,2025-01,8,0
HCP02104,2025-02,8,0
HCP02104,2025-03,7,1
HCP02104,2025-04,7,0
HCP02104,2025-05,7,0
HCP02104,2025-06,10,0
HCP02105,2024-01,64,22
HCP02105,2024-02,52,19
HCP02105,2024-03,48,16
HCP02105,2024-04,62,17
HCP02105,2024-05,63,15
HCP02105,2024-06,65,20
HCP02105,2024-07,45,8
HCP02105,2024-08,51,13
HCP02105,2024-09,64,10
HCP02105,2024-10,54,14
HCP02105,2024-11,46,14
HCP02105,2024-12,61,16
HCP02105,2025-01,61,17
HCP02105,2025-02,51,5
HCP02105,2025-03,50,8
HCP02105,2025-04,55,5
HCP02105,2025-05,65,5
HCP02105,2025-06,58,8
HCP02106,2024-01,11,3
HCP02106,2024-02,11,4
HCP02106,2024-03,12,4
HCP02106,2024-04,11,4
HCP02106,2024-05,13,2
HCP02106,2024-06,13,5
HCP02106,2024-07,10,2
HCP02106,2024-08,13,5
HCP02106,2024-09,12,2
HCP02106,2024-10,12,0
HCP02106,2024-11,14,6
HCP02106,2024-12,12,4
HCP02106,2025-01,14,2
HCP02106,2025-02,13,4
HCP02106,2025-03,13,6
HCP02106,2025-04,13,4
HCP02106,2025-05,11,2
HCP02106,2025-06,11,3
HCP02107,2024-01,8,0
HCP02107,2024-02,7,1
HCP02107,2024-03,8,0
HCP02107,2024-04,8,1
HCP02107,2024-05,7,1
HCP02107,2024-06,7,2
HCP02107,2024-07,6,3
HCP02107,2024-08,7,2
HCP02107,2024-09,6,1
HCP02107,2024-10,5,1
HCP02107,2024-11,8,3
HCP02107,2024-12,7,1
HCP02107,2025-01,7,1
HCP02107,2025-02,7,1
HCP02107,2025-03,8,1
HCP02107,2025-04,6,2
HCP02107,2025-05,4,0
HCP02107,2025-06,9,1
HCP02108,2024-01,70,25
HCP02108,2024-02,57,27
HCP02108,2024-03,58,15
HCP02108,2024-04,50,19
HCP02108,2024-05,42,18
HCP02108,2024-06,55,17
HCP02108,2024-07,56,24
HCP02108,2024-08,68,32
HCP02108,2024-09,45,12
HCP02108,2024-10,47,17
HCP02108,2024-11,54,17
HCP02108,2024-12,69,18
HCP02108,2025-01,64,19
HCP02108,2025-02,54,15
HCP02108,2025-03,51,23
HCP02108,2025-04,62,17
HCP02108,2025-05,52,20
HCP02108,2025-06,51,19
HCP02109,2024-01,8,0
HCP02109,2024-02,7,3
HCP02109,2024-03,7,0
HCP02109,2024-04,8,2
HCP02109,2024-05,9,3
HCP02109,2024-06,9,4
HCP02109,2024-07,8,3
HCP02109,2024-08,9,3
HCP02109,2024-09,8,3
HCP02109,2024-10,7,2
HCP02109,2024-11,7,4
HCP02109,2024-12,8,0
HCP02109,2025-01,8,1
HCP02109,2025-02,10,1
HCP02109,2025-03,9,3
HCP02109,2025-04,8,3
HCP02109,2025-05,8,0
HCP02109,2025-06,10,3
HCP02110,2024-01,24,2
HCP02110,2024-02,22,1
HCP02110,2024-03,25,4
HCP02110,2024-04,24,4
HCP02110,2024-05,20,2
HCP02110,2024-06,17,1
HCP02110,2024-07,22,2
HCP02110,2024-08,23,2
HCP02110,2024-09,24,6
HCP02110,2024-10,21,2
HCP02110,2024-11,17,3
HCP02110,2024-12,20,3
HCP02110,2025-01,22,4
HCP02110,2025-02,26,11
HCP02110,2025-03,28,9
HCP02110,2025-04,23,7
HCP02110,2025-05,18,5
HCP02110,2025-06,28,11
HCP02111,2024-01,15,1
HCP02111,2024-02,10,0
HCP02111,2024-03,13,1
HCP02111,2024-04,14,0
HCP02111,2024-05,13,1
HCP02111,2024-06,13,1
HCP02111,2024-07,8,1
HCP02111,2024-08,10,0
HCP02111,2024-09,17,0
HCP02111,2024-10,14,0
HCP02111,2024-11,10,0
HCP02111,2024-12,14,0
HCP02111,2025-01,11,1
HCP02111,2025-02,12,1
HCP02111,2025-03,11,0
HCP02111,2025-04,16,1
HCP02111,2025-05,16,0
HCP02111,2025-06,15,1
HCP02112,2024-01,38,14
HCP02112,2024-02,38,8
HCP02112,2024-03,43,25
HCP02112,2024-04,41,14
HCP02112,2024-05,42,13
HCP02112,2024-06,39,19
HCP02112,2024-07,46,12
HCP02112,2024-08,34,14
HCP02112,2024-09,39,18
HCP02112,2024-10,36,17
HCP02112,2024-11,47,24
HCP02112,2024-12,35,13
HCP02112,2025-01,53,21
HCP02112,2025-02,40,13
HCP02112,2025-03,27,8
HCP02112,2025-04,35,14
HCP02112,2025-05,26,13
HCP02112,2025-06,37,16
HCP02113,2024-01,9,0
HCP02113,2024-02,9,0
HCP02113,2024-03,16,1
HCP02113,2024-04,10,3
HCP02113,2024-05,11,2
HCP02113,2024-06,11,2
HCP02113,2024-07,12,1
HCP02113,2024-08,12,5
HCP02113,2024-09,12,2
HCP02113,2024-10,11,2
HCP02113,2024-11,12,5
HCP02113,2024-12,12,1
HCP02113,2025-01,7,1
HCP02113,2025-02,10,2
HCP02113,2025-03,13,4
HCP02113,2025-04,11,4
HCP02113,2025-05,12,5
HCP02113,2025-06,15,3
HCP02114,2024-01,38,15
HCP02114,2024-02,37,12
HCP02114,2024-03,42,13
HCP02114,2024-04,35,12
HCP02114,2024-05,40,15
HCP02114,2024-06,47,13
HCP02114,2024-07,40,10
HCP02114,2024-08,51,16
HCP02114,2024-09,45,15
HCP02114,2024-10,42,20
HCP02114,2024-11,46,14
HCP02114,2024-12,38,12
HCP02114,2025-01,45,9
HCP02114,2025-02,34,10
HCP02114,2025-03,43,6
HCP02114,2025-04,43,9
HCP02114,2025-05,47,7
HCP02114,2025-06,40,4
HCP02115,2024-01,89,41
HCP02115,2024-02,76,25
HCP02115,2024-03,96,35
HCP02115,2024-04,66,23
HCP02115,2024-05,71,20
HCP02115,2024-06,72,25
HCP02115,2024-07,72,25
HCP02115,2024-08,101,40
HCP02115,2024-09,67,28
HCP02115,2024-10,80,29
HCP02115,2024-11,101,48
HCP02115,2024-12,73,27
HCP02115,2025-01,95,26
HCP02115,2025-02,67,28
HCP02115,2025-03,68,26
HCP02115,2025-04,70,24
HCP02115,2025-05,71,28
HCP02115,2025-06,82,36
HCP02116,2024-01,48,25
HCP02116,2024-02,68,44
HCP02116,2024-03,69,37
HCP02116,2024-04,63,31
HCP02116,2024-05,76,38
HCP02116,2024-06,74,37
HCP02116,2024-07,69,35
HCP02116,2024-08,73,46
HCP02116,2024-09,70,41
HCP02116,2024-10,61,34
HCP02116,2024-11,55,22
HCP02116,2024-12,52,31
HCP02116,2025-01,41,21
HCP02116,2025-02,52,27
HCP02116,2025-03,58,33
HCP02116,2025-04,69,44
HCP02116,2025-05,66,34
HCP02116,2025-06,65,34
HCP02117,2024-01,21,2
HCP02117,2024-02,19,1
HCP02117,2024-03,17,2
HCP02117,2024-04,17,2
HCP02117,2024-05,17,2
HCP02117,2024-06,17,2
HCP02117,2024-07,18,1
HCP02117,2024-08,19,1
HCP02117,2024-09,21,0
HCP02117,2024-10,18,3
HCP02117,2024-11,20,1
HCP02117,2024-12,17,0
HCP02117,2025-01,15,0
HCP02117,2025-02,22,3
HCP02117,2025-03,18,1
HCP02117,2025-04,17,1
HCP02117,2025-05,18,0
HCP02117,2025-06,20,1
HCP02118,2024-01,39,20
HCP02118,2024-02,41,14
HCP02118,2024-03,63,14
HCP02118,2024-04,64,23
HCP02118,2024-05,48,21
HCP02118,2024-06,60,24
HCP02118,2024-07,54,18
HCP02118,2024-08,43,13
HCP02118,2024-09,57,13
HCP02118,2024-10,68,23
HCP02118,2024-11,62,19
HCP02118,2024-12,52,18
HCP02118,2025-01,40,10
HCP02118,2025-02,62,19
HCP02118,2025-03,46,9
HCP02118,2025-04,47,10
HCP02118,2025-05,68,27
HCP02118,2025-06,62,16
HCP02119,2024-01,16,1
HCP02119,2024-02,14,0
HCP02119,2024-03,19,4
HCP02119,2024-04,14,4
HCP02119,2024-05,11,1
HCP02119,2024-06,13,2
HCP02119,2024-07,14,2
HCP02119,2024-08,19,4
HCP02119,2024-09,10,2
HCP02119,2024-10,14,2
HCP02119,2024-11,15,2
HCP02119,2024-12,15,2
HCP02119,2025-01,11,1
HCP02119,2025-02,13,3
HCP02119,2025-03,13,3
HCP02119,2025-04,17,4
HCP02119,2025-05,16,1
HCP02119,2025-06,16,2
HCP02120,2024-01,42,7
HCP02120,2024-02,49,11
HCP02120,2024-03,48,7
HCP02120,2024-04,43,9
HCP02120,2024-05,56,8
HCP02120,2024-06,42,4
HCP02120,2024-07,52,7
HCP02120,2024-08,57,8
HCP02120,2024-09,35,4
HCP02120,2024-10,57,7
HCP02120,2024-11,54,4
HCP02120,2024-12,49,1
HCP02120,2025-01,29,2
HCP02120,2025-02,47,3
HCP02120,2025-03,52,3
HCP02120,2025-04,44,0
HCP02120,2025-05,54,0
HCP02120,2025-06,37,0
HCP02121,2024-01,31,5
HCP02121,2024-02,37,9
HCP02121,2024-03,38,3
HCP02121,2024-04,36,6
HCP02121,2024-05,32,4
HCP02121,2024-06,33,5
HCP02121,2024-07,36,7
HCP02121,2024-08,32,8
HCP02121,2024-09,43,9
HCP02121,2024-10,30,5
HCP02121,2024-11,25,6
HCP02121,2024-12,43,18
HCP02121,2025-01,35,8
HCP02121,2025-02,27,8
HCP02121,2025-03,37,14
HCP02121,2025-04,38,10
HCP02121,2025-05,33,10
HCP02121,2025-06,32,15
HCP02122,2024-01,10,4
HCP02122,2024-02,7,0
HCP02122,2024-03,9,0
HCP02122,2024-04,8,2
HCP02122,2024-05,10,1
HCP02122,2024-06,9,2
HCP02122,2024-07,9,0
HCP02122,2024-08,7,2
HCP02122,2024-09,12,3
HCP02122,2024-10,9,1
HCP02122,2024-11,10,1
HCP02122,2024-12,9,2
HCP02122,2025-01,12,1
HCP02122,2025-02,9,1
HCP02122,2025-03,10,2
HCP02122,2025-04,10,3
HCP02122,2025-05,9,4
HCP02122,2025-06,9,2
HCP02123,2024-01,7,0
HCP02123,2024-02,8,3
HCP02123,2024-03,12,3
HCP02123,2024-04,6,2
HCP02123,2024-05,8,4
HCP02123,2024-06,6,0
HCP02123,2024-07,9,1
HCP02123,2024-08,10,4
HCP02123,2024-09,9,1
HCP02123,2024-10,12,2
HCP02123,2024-11,7,2
HCP02123,2024-12,8,4
HCP02123,2025-01,9,1
HCP02123,2025-02,11,0
HCP02123,2025-03,10,3
HCP02123,2025-04,8,0
HCP02123,2025-05,12,3
HCP02123,2025-06,11,1
HCP02124,2024-01,11,1
HCP02124,2024-02,8,0
HCP02124,2024-03,12,3
HCP02124,2024-04,12,3
HCP02124,2024-05,13,2
HCP02124,2024-06,10,3
HCP02124,2024-07,12,2
HCP02124,2024-08,9,0
HCP02124,2024-09,13,4
HCP02124,2024-10,12,4
HCP02124,2024-11,12,3
HCP02124,2024-12,12,4
HCP02124,2025-01,14,0
HCP02124,2025-02,11,3
HCP02124,2025-03,14,1
HCP02124,2025-04,10,1
HCP02124,2025-05,12,3
HCP02124,2025-06,12,1
HCP02125,2024-01,11,3
HCP02125,2024-02,9,3
HCP02125,2024-03,9,3
HCP02125,2024-04,8,1
HCP02125,2024-05,11,3
HCP02125,2024-06,10,4
HCP02125,2024-07,13,4
HCP02125,2024-08,11,2
HCP02125,2024-09,9,3
HCP02125,2024-10,7,1
HCP02125,2024-11,7,1
HCP02125,2024-12,9,1
HCP02125,2025-01,11,4
HCP02125,2025-02,8,3
HCP02125,2025-03,11,0
HCP02125,2025-04,9,1
HCP02125,2025-05,10,2
HCP02125,2025-06,7,1
HCP02126,2024-01,17,1
HCP02126,2024-02,22,2
HCP02126,2024-03,21,6
HCP02126,2024-04,17,3
HCP02126,2024-05,13,3
HCP02126,2024-06,23,6
HCP02126,2024-07,15,5
HCP02126,2024-08,19,3
HCP02126,2024-09,19,8
HCP02126,2024-10,18,5
HCP02126,2024-11,19,6
HCP02126,2024-12,18,10
HCP02126,2025-01,11,3
HCP02126,2025-02,17,4
HCP02126,2025-03,21,7
HCP02126,2025-04,14,9
HCP02126,2025-05,14,3
HCP02126,2025-06,22,8
HCP02127,2024-01,55,9
HCP02127,2024-02,62,6
HCP02127,2024-03,52,12
HCP02127,2024-04,42,9
HCP02127,2024-05,63,16
HCP02127,2024-06,57,18
HCP02127,2024-07,52,21
HCP02127,2024-08,47,10
HCP02127,2024-09,47,11
HCP02127,2024-10,43,15
HCP02127,2024-11,55,12
HCP02127,2024-12,45,18
HCP02127,2025-01,49,18
HCP02127,2025-02,59,21
HCP02127,2025-03,55,19
HCP02127,2025-04,47,15
HCP02127,2025-05,58,19
HCP02127,2025-06,45,14
HCP02128,2024-01,4,1
HCP02128,2024-02,6,3
HCP02128,2024-03,6,0
HCP02128,2024-04,7,2
HCP02128,2024-05,6,0
HCP02128,2024-06,5,0
HCP02128,2024-07,5,1
HCP02128,2024-08,5,0
HCP02128,2024-09,6,1
HCP02128,2024-10,5,0
HCP02128,2024-11,5,0
HCP02128,2024-12,7,1
HCP02128,2025-01,6,0
HCP02128,2025-02,5,0
HCP02128,2025-03,5,0
HCP02128,2025-04,6,0
HCP02128,2025-05,5,2
HCP02128,2025-06,6,0
HCP02129,2024-01,15,3
HCP02129,2024-02,16,5
HCP02129,2024-03,16,3
HCP02129,2024-04,16,6
HCP02129,2024-05,12,2
HCP02129,2024-06,13,3
HCP02129,2024-07,15,3
HCP02129,2024-08,19,2
HCP02129,2024-09,16,6
HCP02129,2024-10,16,3
HCP02129,2024-11,16,5
HCP02129,2024-12,13,1
HCP02129,2025-01,21,6
HCP02129,2025-02,15,8
HCP02129,2025-03,14,3
HCP02129,2025-04,17,5
HCP02129,2025-05,13,2
HCP02129,2025-06,13,1
HCP02130,2024-01,40,5
HCP02130,2024-02,36,7
HCP02130,2024-03,60,13
HCP02130,2024-04,42,6
HCP02130,2024-05,50,2
HCP02130,2024-06,45,7
HCP02130,2024-07,40,3
HCP02130,2024-08,51,12
HCP02130,2024-09,54,14
HCP02130,2024-10,49,9
HCP02130,2024-11,45,18
HCP02130,2024-12,46,8
HCP02130,2025-01,55,12
HCP02130,2025-02,49,18
HCP02130,2025-03,45,19
HCP02130,2025-04,46,6
HCP02130,2025-05,54,16
HCP02130,2025-06,45,15
HCP02131,2024-01,67,25
HCP02131,2024-02,68,25
HCP02131,2024-03,77,34
HCP02131,2024-04,71,31
HCP02131,2024-05,67,24
HCP02131,2024-06,62,30
HCP02131,2024-07,55,24
HCP02131,2024-08,75,35
HCP02131,2024-09,62,31
HCP02131,2024-10,69,22
HCP02131,2024-11,56,24
HCP02131,2024-12,56,18
HCP02131,2025-01,74,31
HCP02131,2025-02,58,27
HCP02131,2025-03,83,33
HCP02131,2025-04,69,28
HCP02131,2025-05,56,26
HCP02131,2025-06,57,21
HCP02132,2024-01,83,25
HCP02132,2024-02,88,35
HCP02132,2024-03,95,26
HCP02132,2024-04,78,25
HCP02132,2024-05,96,27
HCP02132,2024-06,79,18
HCP02132,2024-07,61,15
HCP02132,2024-08,79,19
HCP02132,2024-09,81,17
HCP02132,2024-10,90,17
HCP02132,2024-11,63,18
HCP02132,2024-12,79,14
HCP02132,2025-01,63,13
HCP02132,2025-02,90,6
HCP02132,2025-03,91,14
HCP02132,2025-04,78,10
HCP02132,2025-05,78,10
HCP02132,2025-06,73,2
HCP02133,2024-01,11,0
HCP02133,2024-02,12,1
HCP02133,2024-03,11,2
HCP02133,2024-04,10,2
HCP02133,2024-05,11,0
HCP02133,2024-06,14,1
HCP02133,2024-07,14,2
HCP02133,2024-08,13,1
HCP02133,2024-09,13,2
HCP02133,2024-10,13,3
HCP02133,2024-11,10,0
HCP02133,2024-12,12,0
HCP02133,2025-01,10,0
HCP02133,2025-02,11,0
HCP02133,2025-03,14,1
HCP02133,2025-04,11,1
HCP02133,2025-05,15,0
HCP02133,2025-06,16,0
HCP02134,2024-01,45,14
HCP02134,2024-02,83,35
HCP02134,2024-03,70,32
HCP02134,2024-04,87,31
HCP02134,2024-05,82,28
HCP02134,2024-06,82,30
HCP02134,2024-07,62,22
HCP02134,2024-08,75,18
HCP02134,2024-09,73,21
HCP02134,2024-10,68,24
HCP02134,2024-11,67,12
HCP02134,2024-12,87,23
HCP02134,2025-01,74,14
HCP02134,2025-02,69,10
HCP02134,2025-03,69,14
HCP02134,2025-04,80,10
HCP02134,2025-05,71,11
HCP02134,2025-06,61,5
HCP02135,2024-01,7,1
HCP02135,2024-02,7,0
HCP02135,2024-03,6,1
HCP02135,2024-04,9,1
HCP02135,2024-05,7,1
HCP02135,2024-06,6,0
HCP02135,2024-07,7,0
HCP02135,2024-08,7,1
HCP02135,2024-09,9,2
HCP02135,2024-10,9,0
HCP02135,2024-11,8,1
HCP02135,2024-12,7,1
HCP02135,2025-01,5,0
HCP02135,2025-02,5,0
HCP02135,2025-03,6,0
HCP02135,2025-04,7,0
HCP02135,2025-05,5,2
HCP02135,2025-06,6,2
HCP02136,2024-01,96,42
HCP02136,2024-02,72,22
HCP02136,2024-03,68,26
HCP02136,2024-04,84,32
HCP02136,2024-05,72,22
HCP02136,2024-06,96,36
HCP02136,2024-07,86,37
HCP02136,2024-08,88,27
HCP02136,2024-09,69,26
HCP02136,2024-10,82,26
HCP02136,2024-11,93,35
HCP02136,2024-12,103,32
HCP02136,2025-01,81,22
HCP02136,2025-02,100,30
HCP02136,2025-03,111,38
HCP02136,2025-04,81,31
HCP02136,2025-05,86,31
HCP02136,2025-06,74,31
HCP02137,2024-01,9,4
HCP02137,2024-02,12,4
HCP02137,2024-03,8,3
HCP02137,2024-04,10,1
HCP02137,2024-05,10,2
