hcp_id,month,calls
HCP01727,2025-03,2
HCP01728,2025-03,1
HCP01729,2025-03,3
HCP01730,2025-03,1
HCP01733,2025-03,2
HCP01734,2025-03,1
HCP01735,2025-03,4
HCP01736,2025-03,2
HCP01737,2025-03,2
HCP01738,2025-03,1
HCP01739,2025-03,1
HCP01740,2025-03,2
HCP01741,2025-03,3
HCP01742,2025-03,1
HCP01745,2025-03,2
HCP01746,2025-03,2
HCP01748,2025-03,1
HCP01750,2025-03,1
HCP01753,2025-03,1
HCP01754,2025-03,2
HCP01755,2025-03,2
HCP01756,2025-03,2
HCP01760,2025-03,1
HCP01761,2025-03,1
HCP01762,2025-03,1
HCP01763,2025-03,4
HCP01764,2025-03,1
HCP01765,2025-03,3
HCP01767,2025-03,1
HCP01772,2025-03,3
HCP01773,2025-03,2
HCP01775,2025-03,1
HCP01779,2025-03,2
HCP01780,2025-03,4
HCP01784,2025-03,4
HCP01785,2025-03,1
HCP01786,2025-03,2
HCP01788,2025-03,2
HCP01789,2025-03,2
HCP01794,2025-03,1
HCP01796,2025-03,1
HCP01797,2025-03,2
HCP01800,2025-03,3
HCP01801,2025-03,2
HCP01802,2025-03,1
HCP01804,2025-03,1
HCP01805,2025-03,2
HCP01806,2025-03,1
HCP01807,2025-03,4
HCP01809,2025-03,1
HCP01812,2025-03,1
HCP01816,2025-03,1
HCP01819,2025-03,1
HCP01820,2025-03,2
HCP01821,2025-03,1
HCP01822,2025-03,1
HCP01823,2025-03,1
HCP01824,2025-03,1
HCP01826,2025-03,3
HCP01827,2025-03,3
HCP01828,2025-03,1
HCP01834,2025-03,1
HCP01835,2025-03,1
HCP01840,2025-03,1
HCP01841,2025-03,1
HCP01843,2025-03,3
HCP01846,2025-03,1
HCP01847,2025-03,3
HCP01848,2025-03,1
HCP01851,2025-03,3
HCP01852,2025-03,1
HCP01853,2025-03,1
HCP01854,2025-03,1
HCP01855,2025-03,2
HCP01857,2025-03,1
HCP01858,2025-03,1
HCP01859,2025-03,1
HCP01861,2025-03,1
HCP01862,2025-03,1
HCP01863,2025-03,1
HCP01864,2025-03,2
HCP01865,2025-03,1
HCP01866,2025-03,2
HCP01868,2025-03,3
HCP01870,2025-03,1
HCP01871,2025-03,6
HCP01873,2025-03,1
HCP01874,2025-03,5
HCP01876,2025-03,2
HCP01878,2025-03,1
HCP01880,2025-03,2
HCP01881,2025-03,5
HCP01882,2025-03,1
HCP01883,2025-03,1
HCP01884,2025-03,1
HCP01886,2025-03,2
HCP01888,2025-03,2
HCP01891,2025-03,2
HCP01892,2025-03,4
HCP01894,2025-03,1
HCP01895,2025-03,1
HCP01897,2025-03,1
HCP01898,2025-03,1
HCP01900,2025-03,2
HCP01902,2025-03,1
HCP01904,2025-03,4
HCP01905,2025-03,2
HCP01906,2025-03,1
HCP01907,2025-03,3
HCP01908,2025-03,1
HCP01909,2025-03,2
HCP01911,2025-03,1
HCP01913,2025-03,1
HCP01917,2025-03,3
HCP01919,2025-03,1
HCP01921,2025-03,2
HCP01923,2025-03,1
HCP01926,2025-03,1
HCP01927,2025-03,1
HCP01928,2025-03,1
HCP01932,2025-03,2
HCP01934,2025-03,2
HCP01935,2025-03,1
HCP01937,2025-03,1
HCP01938,2025-03,2
HCP01940,2025-03,1
HCP01941,2025-03,1
HCP01945,2025-03,1
HCP01950,2025-03,1
HCP01952,2025-03,2
HCP01953,2025-03,3
HCP01954,2025-03,3
HCP01957,2025-03,2
HCP01959,2025-03,1
HCP01960,2025-03,2
HCP01961,2025-03,1
HCP01962,2025-03,3
HCP01964,2025-03,1
HCP01965,2025-03,1
HCP01972,2025-03,1
HCP01973,2025-03,3
HCP01976,2025-03,1
HCP01977,2025-03,1
HCP01979,2025-03,1
HCP01980,2025-03,2
HCP01984,2025-03,2
HCP01985,2025-03,1
HCP01987,2025-03,4
HCP01988,2025-03,2
HCP01989,2025-03,1
HCP01991,2025-03,1
HCP01993,2025-03,3
HCP01995,2025-03,1
HCP01996,2025-03,1
HCP01997,2025-03,1
HCP02000,2025-03,1
HCP02003,2025-03,1
HCP02008,2025-03,1
HCP02009,2025-03,2
HCP02010,2025-03,1
HCP02012,2025-03,1
HCP02013,2025-03,3
HCP02014,2025-03,2
HCP02015,2025-03,1
HCP02016,2025-03,1
HCP02017,2025-03,1
HCP02019,2025-03,4
HCP02022,2025-03,1
HCP02023,2025-03,1
HCP02027,2025-03,3
HCP02028,2025-03,1
HCP02029,2025-03,1
HCP02030,2025-03,1
HCP02031,2025-03,1
HCP02032,2025-03,2
HCP02033,2025-03,1
HCP02034,2025-03,1
HCP02035,2025-03,1
HCP02036,2025-03,2
HCP02037,2025-03,1
HCP02038,2025-03,1
HCP02039,2025-03,1
HCP02041,2025-03,1
HCP02043,2025-03,1
HCP02045,2025-03,8
HCP02046,2025-03,2
HCP02047,2025-03,5
HCP02049,2025-03,1
HCP02050,2025-03,6
HCP02051,2025-03,1
HCP02059,2025-03,3
HCP02060,2025-03,2
HCP02061,2025-03,2
HCP02062,2025-03,1
HCP02070,2025-03,4
HCP02071,2025-03,4
HCP02074,2025-03,1
HCP02077,2025-03,1
HCP02078,2025-03,1
HCP02079,2025-03,1
HCP02081,2025-03,2
HCP02082,2025-03,2
HCP02085,2025-03,3
HCP02092,2025-03,2
HCP02094,2025-03,4
HCP02095,2025-03,1
HCP02096,2025-03,1
HCP02097,2025-03,1
HCP02100,2025-03,2
HCP02103,2025-03,1
HCP02105,2025-03,1
HCP02107,2025-03,1
HCP02108,2025-03,1
HCP02110,2025-03,1
HCP02112,2025-03,6
HCP02113,2025-03,1
HCP02115,2025-03,1
HCP02116,2025-03,3
HCP02117,2025-03,2
HCP02118,2025-03,2
HCP02119,2025-03,1
HCP02120,2025-03,1
HCP02122,2025-03,1
HCP02123,2025-03,1
HCP02129,2025-03,1
HCP02130,2025-03,2
HCP02131,2025-03,6
HCP02132,2025-03,1
HCP02136,2025-03,2
HCP02138,2025-03,2
HCP02139,2025-03,1
HCP02142,2025-03,1
HCP02144,2025-03,4
HCP02145,2025-03,1
HCP02146,2025-03,1
HCP02147,2025-03,1
HCP02151,2025-03,2
HCP02152,2025-03,1
HCP02153,2025-03,2
HCP02158,2025-03,2
HCP02160,2025-03,1
HCP02161,2025-03,1
HCP02162,2025-03,3
HCP02163,2025-03,2
HCP02165,2025-03,1
HCP02166,2025-03,2
HCP02167,2025-03,1
HCP02168,2025-03,1
HCP02169,2025-03,4
HCP02174,2025-03,1
HCP02175,2025-03,4
HCP02176,2025-03,2
HCP02177,2025-03,1
HCP02178,2025-03,1
HCP02179,2025-03,1
HCP02181,2025-03,1
HCP02182,2025-03,3
HCP02183,2025-03,1
HCP02186,2025-03,1
HCP02187,2025-03,1
HCP02189,2025-03,1
HCP02190,2025-03,1
HCP02191,2025-03,1
HCP02192,2025-03,2
HCP02195,2025-03,2
HCP02197,2025-03,2
HCP02198,2025-03,1
HCP02199,2025-03,4
HCP02200,2025-03,2
HCP02203,2025-03,1
HCP02204,2025-03,2
HCP02205,2025-03,4
HCP02207,2025-03,1
HCP02208,2025-03,2
HCP02209,2025-03,1
HCP02210,2025-03,1
HCP02214,2025-03,1
HCP02216,2025-03,4
HCP02217,2025-03,1
HCP02222,2025-03,1
HCP02224,2025-03,2
HCP02225,2025-03,1
HCP02228,2025-03,2
HCP02230,2025-03,7
HCP02231,2025-03,1
HCP02233,2025-03,2
HCP02235,2025-03,3
HCP02239,2025-03,1
HCP02242,2025-03,2
HCP02244,2025-03,1
HCP02245,2025-03,2
HCP02246,2025-03,1
HCP02252,2025-03,1
HCP02255,2025-03,1
HCP02258,2025-03,2
HCP02259,2025-03,3
HCP02260,2025-03,1
HCP02264,2025-03,1
HCP02267,2025-03,1
HCP02269,2025-03,4
HCP02270,2025-03,2
HCP02271,2025-03,1
HCP02273,2025-03,1
HCP02274,2025-03,1
HCP02275,2025-03,3
HCP02277,2025-03,4
HCP02278,2025-03,1
HCP02283,2025-03,2
HCP02289,2025-03,1
HCP02291,2025-03,1
HCP02292,2025-03,1
HCP02295,2025-03,2
HCP02298,2025-03,7
HCP02299,2025-03,1
HCP02300,2025-03,1
HCP02301,2025-03,2
HCP02302,2025-03,2
HCP02304,2025-03,3
HCP02305,2025-03,4
HCP02310,2025-03,6
HCP02311,2025-03,4
HCP02314,2025-03,3
HCP02316,2025-03,1
HCP02317,2025-03,1
HCP02318,2025-03,2
HCP02320,2025-03,2
HCP02325,2025-03,1
HCP02326,2025-03,3
HCP02327,2025-03,1
HCP02330,2025-03,1
HCP02331,2025-03,2
HCP02332,2025-03,2
HCP02333,2025-03,1
HCP02334,2025-03,1
HCP02335,2025-03,1
HCP02336,2025-03,1
HCP02338,2025-03,2
HCP02340,2025-03,1
HCP02341,2025-03,1
HCP02343,2025-03,2
HCP02344,2025-03,1
HCP02345,2025-03,2
HCP02346,2025-03,1
HCP02347,2025-03,1
HCP02348,2025-03,1
HCP02350,2025-03,4
HCP02351,2025-03,1
HCP02352,2025-03,4
HCP02353,2025-03,1
HCP02356,2025-03,1
HCP02361,2025-03,1
HCP02363,2025-03,1
HCP02364,2025-03,1
HCP02365,2025-03,1
HCP02367,2025-03,1
HCP02368,2025-03,2
HCP02370,2025-03,5
HCP02371,2025-03,3
HCP02372,2025-03,1
HCP02373,2025-03,1
HCP02375,2025-03,1
HCP02376,2025-03,2
HCP02377,2025-03,4
HCP02379,2025-03,1
HCP02380,2025-03,1
HCP02381,2025-03,1
HCP02384,2025-03,3
HCP02386,2025-03,1
HCP02387,2025-03,1
HCP02389,2025-03,2
HCP02390,2025-03,1
HCP02391,2025-03,3
HCP02392,2025-03,4
HCP02394,2025-03,4
HCP02395,2025-03,2
HCP02396,2025-03,10
HCP02400,2025-03,1
HCP02401,2025-03,2
HCP02402,2025-03,1
HCP02403,2025-03,1
HCP02406,2025-03,1
HCP02410,2025-03,1
HCP02411,2025-03,1
HCP02412,2025-03,3
HCP02415,2025-03,5
HCP02417,2025-03,1
HCP02418,2025-03,1
HCP02424,2025-03,1
HCP02425,2025-03,4
HCP02426,2025-03,1
HCP02427,2025-03,1
HCP02428,2025-03,4
HCP02429,2025-03,1
HCP02431,2025-03,2
HCP02435,2025-03,1
HCP02436,2025-03,4
HCP02437,2025-03,1
HCP02438,2025-03,1
HCP02441,2025-03,1
HCP02443,2025-03,1
HCP02446,2025-03,1
HCP02447,2025-03,3
HCP02448,2025-03,1
HCP02450,2025-03,1
HCP02452,2025-03,6
HCP02453,2025-03,4
HCP02455,2025-03,1
HCP02456,2025-03,3
HCP02457,2025-03,2
HCP02458,2025-03,2
HCP02459,2025-03,1
HCP02462,2025-03,3
HCP02466,2025-03,5
HCP02468,2025-03,1
HCP02469,2025-03,1
HCP02470,2025-03,1
HCP02471,2025-03,1
HCP02472,2025-03,2
HCP02473,2025-03,2
HCP02474,2025-03,1
HCP02476,2025-03,1
HCP02479,2025-03,1
HCP02481,2025-03,1
HCP02486,2025-03,3
HCP02490,2025-03,1
HCP02491,2025-03,3
HCP02492,2025-03,1
HCP02493,2025-03,3
HCP02494,2025-03,1
HCP02495,2025-03,5
HCP02496,2025-03,1
HCP02497,2025-03,1
HCP02498,2025-03,6
HCP02500,2025-03,4
HCP00004,2025-04,3
HCP00005,2025-04,1
HCP00007,2025-04,1
HCP00008,2025-04,1
HCP00009,2025-04,1
HCP00011,2025-04,1
HCP00014,2025-04,3
HCP00016,2025-04,1
HCP00017,2025-04,1
HCP00018,2025-04,2
HCP00019,2025-04,2
HCP00020,2025-04,1
HCP00022,2025-04,3
HCP00029,2025-04,1
HCP00030,2025-04,5
HCP00031,2025-04,1
HCP00032,2025-04,1
HCP00033,2025-04,1
HCP00034,2025-04,1
HCP00036,2025-04,1
HCP00039,2025-04,2
HCP00042,2025-04,1
HCP00046,2025-04,1
HCP00048,2025-04,1
HCP00049,2025-04,1
HCP00050,2025-04,3
HCP00052,2025-04,1
HCP00055,2025-04,1
HCP00058,2025-04,1
HCP00059,2025-04,7
HCP00061,2025-04,1
HCP00063,2025-04,3
HCP00065,2025-04,7
HCP00071,2025-04,3
HCP00072,2025-04,2
HCP00075,2025-04,2
HCP00077,2025-04,3
HCP00080,2025-04,3
HCP00083,2025-04,2
HCP00085,2025-04,3
HCP00086,2025-04,2
HCP00087,2025-04,3
HCP00090,2025-04,1
HCP00092,2025-04,4
HCP00093,2025-04,4
HCP00097,2025-04,1
HCP00101,2025-04,1
HCP00102,2025-04,1
HCP00103,2025-04,2
HCP00104,2025-04,2
HCP00109,2025-04,1
HCP00111,2025-04,1
HCP00115,2025-04,1
HCP00119,2025-04,6
HCP00120,2025-04,2
HCP00124,2025-04,1
HCP00125,2025-04,1
HCP00127,2025-04,2
HCP00128,2025-04,2
HCP00131,2025-04,1
HCP00132,2025-04,1
HCP00133,2025-04,1
HCP00134,2025-04,3
HCP00141,2025-04,2
HCP00142,2025-04,3
HCP00147,2025-04,3
HCP00148,2025-04,1
HCP00150,2025-04,2
HCP00151,2025-04,1
HCP00152,2025-04,3
HCP00153,2025-04,1
HCP00154,2025-04,1
HCP00157,2025-04,1
HCP00158,2025-04,1
HCP00159,2025-04,2
HCP00162,2025-04,4
HCP00164,2025-04,1
HCP00165,2025-04,1
HCP00167,2025-04,1
HCP00168,2025-04,2
HCP00169,2025-04,3
HCP00172,2025-04,4
HCP00173,2025-04,1
HCP00178,2025-04,1
HCP00179,2025-04,2
HCP00180,2025-04,1
HCP00182,2025-04,4
HCP00183,2025-04,2
HCP00185,2025-04,2
HCP00187,2025-04,1
HCP00188,2025-04,1
HCP00189,2025-04,1
HCP00190,2025-04,1
HCP00193,2025-04,5
HCP00194,2025-04,1
HCP00195,2025-04,3
HCP00196,2025-04,4
HCP00198,2025-04,1
HCP00199,2025-04,2
HCP00200,2025-04,4
HCP00201,2025-04,1
HCP00202,2025-04,1
HCP00203,2025-04,1
HCP00204,2025-04,1
HCP00205,2025-04,2
HCP00206,2025-04,3
HCP00213,2025-04,1
HCP00217,2025-04,1
HCP00218,2025-04,2
HCP00222,2025-04,1
HCP00224,2025-04,5
HCP00226,2025-04,1
HCP00227,2025-04,5
HCP00228,2025-04,2
HCP00230,2025-04,1
HCP00231,2025-04,1
HCP00232,2025-04,1
HCP00233,2025-04,3
HCP00234,2025-04,1
HCP00235,2025-04,2
HCP00237,2025-04,1
HCP00238,2025-04,1
HCP00240,2025-04,1
HCP00242,2025-04,4
HCP00244,2025-04,1
HCP00245,2025-04,1
HCP00247,2025-04,4
HCP00252,2025-04,1
HCP00253,2025-04,1
HCP00254,2025-04,4
HCP00255,2025-04,3
HCP00257,2025-04,1
HCP00259,2025-04,3
HCP00261,2025-04,1
HCP00263,2025-04,1
HCP00264,2025-04,1
HCP00265,2025-04,2
HCP00267,2025-04,1
HCP00269,2025-04,2
HCP00270,2025-04,2
HCP00271,2025-04,1
HCP00272,2025-04,1
HCP00276,2025-04,2
HCP00278,2025-04,4
HCP00279,2025-04,1
HCP00280,2025-04,3
HCP00281,2025-04,1
HCP00283,2025-04,1
HCP00286,2025-04,2
HCP00288,2025-04,1
HCP00293,2025-04,3
HCP00294,2025-04,1
HCP00295,2025-04,1
HCP00303,2025-04,2
HCP00306,2025-04,1
HCP00309,2025-04,1
HCP00310,2025-04,1
HCP00312,2025-04,1
HCP00313,2025-04,2
HCP00314,2025-04,1
HCP00315,2025-04,1
HCP00316,2025-04,5
HCP00317,2025-04,2
HCP00319,2025-04,2
HCP00320,2025-04,2
HCP00321,2025-04,1
HCP00322,2025-04,1
HCP00326,2025-04,1
HCP00327,2025-04,2
HCP00328,2025-04,1
HCP00329,2025-04,2
HCP00330,2025-04,1
HCP00331,2025-04,5
HCP00332,2025-04,1
HCP00335,2025-04,1
HCP00338,2025-04,1
HCP00339,2025-04,1
HCP00341,2025-04,1
HCP00342,2025-04,2
HCP00344,2025-04,2
HCP00346,2025-04,2
HCP00347,2025-04,1
HCP00350,2025-04,1
HCP00353,2025-04,2
HCP00354,2025-04,1
HCP00355,2025-04,3
HCP00356,2025-04,1
HCP00360,2025-04,2
HCP00362,2025-04,1
HCP00366,2025-04,1
HCP00367,2025-04,1
HCP00370,2025-04,1
HCP00371,2025-04,2
HCP00372,2025-04,3
HCP00373,2025-04,1
HCP00375,2025-04,2
HCP00380,2025-04,4
HCP00382,2025-04,1
HCP00385,2025-04,2
HCP00387,2025-04,1
HCP00388,2025-04,1
HCP00389,2025-04,1
HCP00390,2025-04,1
HCP00391,2025-04,1
HCP00395,2025-04,1
HCP00396,2025-04,2
HCP00397,2025-04,3
HCP00399,2025-04,1
HCP00400,2025-04,1
HCP00401,2025-04,4
HCP00404,2025-04,4
HCP00405,2025-04,1
HCP00409,2025-04,3
HCP00410,2025-04,2
HCP00411,2025-04,6
HCP00412,2025-04,2
HCP00417,2025-04,1
HCP00418,2025-04,2
HCP00421,2025-04,5
HCP00422,2025-04,1
HCP00423,2025-04,1
HCP00424,2025-04,2
HCP00425,2025-04,3
HCP00429,2025-04,1
HCP00431,2025-04,1
HCP00432,2025-04,1
HCP00433,2025-04,2
HCP00434,2025-04,1
HCP00435,2025-04,1
HCP00436,2025-04,1
HCP00439,2025-04,2
HCP00442,2025-04,1
HCP00443,2025-04,1
HCP00444,2025-04,2
HCP00447,2025-04,1
HCP00449,2025-04,1
HCP00451,2025-04,3
HCP00452,2025-04,2
HCP00453,2025-04,1
HCP00456,2025-04,4
HCP00457,2025-04,1
HCP00458,2025-04,1
HCP00459,2025-04,4
HCP00462,2025-04,4
HCP00463,2025-04,1
HCP00464,2025-04,8
HCP00465,2025-04,2
HCP00466,2025-04,1
HCP00467,2025-04,5
HCP00468,2025-04,2
HCP00473,2025-04,2
HCP00474,2025-04,2
HCP00478,2025-04,4
HCP00482,2025-04,1
HCP00484,2025-04,3
HCP00485,2025-04,1
HCP00487,2025-04,1
HCP00492,2025-04,3
HCP00493,2025-04,1
HCP00494,2025-04,1
HCP00496,2025-04,1
HCP00502,2025-04,3
HCP00503,2025-04,1
HCP00504,2025-04,1
HCP00507,2025-04,1
HCP00509,2025-04,5
HCP00515,2025-04,2
HCP00518,2025-04,1
HCP00520,2025-04,1
HCP00521,2025-04,1
HCP00522,2025-04,1
HCP00524,2025-04,1
HCP00526,2025-04,3
HCP00527,2025-04,1
HCP00529,2025-04,1
HCP00540,2025-04,1
HCP00543,2025-04,1
HCP00544,2025-04,1
HCP00547,2025-04,1
HCP00549,2025-04,1
HCP00553,2025-04,1
HCP00555,2025-04,1
HCP00556,2025-04,1
HCP00559,2025-04,2
HCP00561,2025-04,4
HCP00562,2025-04,1
HCP00563,2025-04,1
HCP00564,2025-04,1
HCP00569,2025-04,1
HCP00570,2025-04,1
HCP00572,2025-04,2
HCP00575,2025-04,1
HCP00578,2025-04,1
HCP00579,2025-04,1
HCP00580,2025-04,3
HCP00581,2025-04,6
HCP00582,2025-04,1
HCP00583,2025-04,1
HCP00590,2025-04,1
HCP00591,2025-04,1
HCP00592,2025-04,1
HCP00593,2025-04,2
HCP00595,2025-04,1
HCP00596,2025-04,2
HCP00597,2025-04,1
HCP00598,2025-04,1
HCP00602,2025-04,1
HCP00603,2025-04,1
HCP00605,2025-04,1
HCP00607,2025-04,1
HCP00608,2025-04,2
HCP00609,2025-04,3
HCP00613,2025-04,2
HCP00615,2025-04,1
HCP00616,2025-04,2
HCP00618,2025-04,2
HCP00622,2025-04,1
HCP00623,2025-04,1
HCP00625,2025-04,1
HCP00626,2025-04,1
HCP00627,2025-04,1
HCP00628,2025-04,1
HCP00629,2025-04,3
HCP00631,2025-04,2
HCP00635,2025-04,4
HCP00636,2025-04,2
HCP00638,2025-04,2
HCP00641,2025-04,3
HCP00643,2025-04,3
HCP00644,2025-04,5
HCP00645,2025-04,1
HCP00646,2025-04,3
HCP00651,2025-04,2
HCP00654,2025-04,1
HCP00656,2025-04,1
HCP00658,2025-04,2
HCP00659,2025-04,4
HCP00660,2025-04,3
HCP00662,2025-04,1
HCP00665,2025-04,3
HCP00666,2025-04,1
HCP00668,2025-04,5
HCP00670,2025-04,2
HCP00671,2025-04,6
HCP00675,2025-04,1
HCP00677,2025-04,2
HCP00679,2025-04,1
HCP00682,2025-04,1
HCP00683,2025-04,1
HCP00684,2025-04,5
HCP00689,2025-04,2
HCP00692,2025-04,3
HCP00693,2025-04,2
HCP00695,2025-04,1
HCP00696,2025-04,1
HCP00697,2025-04,4
HCP00698,2025-04,3
HCP00700,2025-04,1
HCP00701,2025-04,2
HCP00702,2025-04,1
HCP00703,2025-04,1
HCP00704,2025-04,1
HCP00706,2025-04,2
HCP00707,2025-04,2
HCP00708,2025-04,1
HCP00709,2025-04,1
HCP00710,2025-04,1
HCP00711,2025-04,2
HCP00712,2025-04,2
HCP00716,2025-04,3
HCP00718,2025-04,1
HCP00720,2025-04,2
HCP00721,2025-04,8
HCP00723,2025-04,1
HCP00724,2025-04,2
HCP00726,2025-04,1
HCP00727,2025-04,1
HCP00728,2025-04,1
HCP00737,2025-04,2
HCP00738,2025-04,1
HCP00739,2025-04,1
HCP00741,2025-04,2
HCP00742,2025-04,3
HCP00743,2025-04,4
HCP00746,2025-04,1
HCP00747,2025-04,1
HCP00748,2025-04,1
HCP00750,2025-04,2
HCP00752,2025-04,1
HCP00754,2025-04,2
HCP00755,2025-04,2
HCP00759,2025-04,1
HCP00760,2025-04,1
HCP00762,2025-04,4
HCP00763,2025-04,1
HCP00766,2025-04,3
HCP00769,2025-04,2
HCP00770,2025-04,1
HCP00771,2025-04,1
HCP00778,2025-04,1
HCP00779,2025-04,1
HCP00781,2025-04,1
HCP00785,2025-04,2
HCP00786,2025-04,3
HCP00791,2025-04,1
HCP00793,2025-04,7
HCP00796,2025-04,1
HCP00797,2025-04,6
HCP00798,2025-04,1
HCP00802,2025-04,1
HCP00807,2025-04,3
HCP00808,2025-04,2
HCP00809,2025-04,2
HCP00810,2025-04,1
HCP00812,2025-04,1
HCP00814,2025-04,5
HCP00815,2025-04,1
HCP00816,2025-04,5
HCP00817,2025-04,2
HCP00818,2025-04,1
HCP00819,2025-04,2
HCP00823,2025-04,1
HCP00824,2025-04,2
HCP00825,2025-04,1
HCP00830,2025-04,2
HCP00831,2025-04,2
HCP00832,2025-04,6
HCP00834,2025-04,2
HCP00835,2025-04,1
HCP00836,2025-04,1
HCP00837,2025-04,1
HCP00840,2025-04,1
HCP00841,2025-04,1
HCP00842,2025-04,1
HCP00845,2025-04,1
HCP00846,2025-04,3
HCP00847,2025-04,1
HCP00849,2025-04,1
HCP00850,2025-04,1
HCP00855,2025-04,7
HCP00857,2025-04,5
HCP00858,2025-04,1
HCP00859,2025-04,1
HCP00862,2025-04,1
HCP00863,2025-04,1
HCP00865,2025-04,1
HCP00866,2025-04,2
HCP00869,2025-04,1
HCP00870,2025-04,2
HCP00872,2025-04,2
HCP00875,2025-04,1
HCP00876,2025-04,1
HCP00877,2025-04,1
HCP00879,2025-04,2
HCP00880,2025-04,1
HCP00883,2025-04,1
HCP00884,2025-04,3
HCP00887,2025-04,1
HCP00888,2025-04,2
HCP00890,2025-04,1
HCP00892,2025-04,1
HCP00894,2025-04,1
HCP00897,2025-04,1
HCP00898,2025-04,1
HCP00901,2025-04,2
HCP00902,2025-04,1
HCP00904,2025-04,2
HCP00906,2025-04,1
HCP00908,2025-04,3
HCP00909,2025-04,3
HCP00911,2025-04,1
HCP00913,2025-04,1
HCP00916,2025-04,1
HCP00917,2025-04,1
HCP00919,2025-04,3
HCP00920,2025-04,3
HCP00921,2025-04,1
HCP00922,2025-04,1
HCP00923,2025-04,1
HCP00924,2025-04,1
HCP00925,2025-04,2
HCP00926,2025-04,1
HCP00927,2025-04,2
HCP00928,2025-04,2
HCP00931,2025-04,1
HCP00932,2025-04,4
HCP00933,2025-04,1
HCP00934,2025-04,1
HCP00935,2025-04,2
HCP00939,2025-04,1
HCP00940,2025-04,1
HCP00941,2025-04,3
HCP00942,2025-04,1
HCP00943,2025-04,14
HCP00944,2025-04,1
HCP00949,2025-04,3
HCP00952,2025-04,1
HCP00953,2025-04,1
HCP00956,2025-04,1
HCP00957,2025-04,5
HCP00961,2025-04,3
HCP00963,2025-04,3
HCP00966,2025-04,2
HCP00974,2025-04,1
HCP00980,2025-04,1
HCP00983,2025-04,1
HCP00984,2025-04,1
HCP00986,2025-04,3
HCP00987,2025-04,1
HCP00988,2025-04,1
HCP00990,2025-04,1
HCP00991,2025-04,1
HCP00998,2025-04,2
HCP00999,2025-04,1
HCP01000,2025-04,1
HCP01002,2025-04,2
HCP01003,2025-04,1
HCP01005,2025-04,1
HCP01006,2025-04,4
HCP01007,2025-04,2
HCP01008,2025-04,3
HCP01010,2025-04,1
HCP01011,2025-04,3
HCP01013,2025-04,3
HCP01015,2025-04,2
HCP01016,2025-04,2
HCP01018,2025-04,1
HCP01020,2025-04,1
HCP01021,2025-04,1
HCP01025,2025-04,1
HCP01027,2025-04,2
HCP01029,2025-04,1
HCP01031,2025-04,1
HCP01033,2025-04,2
HCP01035,2025-04,1
HCP01037,2025-04,2
HCP01038,2025-04,1
HCP01039,2025-04,2
HCP01040,2025-04,1
HCP01041,2025-04,1
HCP01045,2025-04,1
HCP01048,2025-04,2
HCP01052,2025-04,1
HCP01053,2025-04,2
HCP01055,2025-04,4
HCP01058,2025-04,1
HCP01059,2025-04,2
HCP01060,2025-04,9
HCP01061,2025-04,4
HCP01062,2025-04,7
HCP01063,2025-04,1
HCP01065,2025-04,1
HCP01066,2025-04,1
HCP01068,2025-04,2
HCP01069,2025-04,3
HCP01070,2025-04,2
HCP01071,2025-04,2
HCP01072,2025-04,1
HCP01073,2025-04,2
HCP01075,2025-04,1
HCP01076,2025-04,5
HCP01077,2025-04,2
HCP01078,2025-04,3
HCP01081,2025-04,2
HCP01082,2025-04,3
HCP01084,2025-04,1
HCP01086,2025-04,1
HCP01087,2025-04,2
HCP01089,2025-04,1
HCP01092,2025-04,2
HCP01093,2025-04,1
HCP01095,2025-04,2
HCP01097,2025-04,1
HCP01098,2025-04,1
HCP01099,2025-04,1
HCP01101,2025-04,1
HCP01102,2025-04,1
HCP01103,2025-04,1
HCP01104,2025-04,1
HCP01105,2025-04,1
HCP01107,2025-04,1
HCP01109,2025-04,1
HCP01111,2025-04,1
HCP01112,2025-04,2
HCP01113,2025-04,1
HCP01115,2025-04,1
HCP01117,2025-04,4
HCP01118,2025-04,1
HCP01119,2025-04,1
HCP01120,2025-04,1
HCP01123,2025-04,1
HCP01125,2025-04,3
HCP01127,2025-04,2
HCP01128,2025-04,1
HCP01129,2025-04,2
HCP01130,2025-04,1
HCP01131,2025-04,3
HCP01132,2025-04,1
HCP01133,2025-04,6
HCP01134,2025-04,1
HCP01135,2025-04,1
HCP01136,2025-04,1
HCP01137,2025-04,1
HCP01138,2025-04,5
HCP01140,2025-04,4
HCP01141,2025-04,1
HCP01145,2025-04,1
HCP01147,2025-04,1
HCP01148,2025-04,1
HCP01149,2025-04,3
HCP01150,2025-04,3
HCP01151,2025-04,1
HCP01152,2025-04,2
HCP01153,2025-04,2
HCP01156,2025-04,3
HCP01157,2025-04,1
HCP01158,2025-04,4
HCP01162,2025-04,4
HCP01163,2025-04,4
HCP01164,2025-04,1
HCP01165,2025-04,2
HCP01167,2025-04,1
HCP01171,2025-04,1
HCP01172,2025-04,1
HCP01175,2025-04,1
HCP01176,2025-04,1
HCP01177,2025-04,1
HCP01178,2025-04,2
HCP01179,2025-04,3
HCP01180,2025-04,1
HCP01183,2025-04,2
HCP01184,2025-04,1
HCP01185,2025-04,1
HCP01186,2025-04,1
HCP01195,2025-04,3
HCP01196,2025-04,1
HCP01197,2025-04,1
HCP01198,2025-04,1
HCP01199,2025-04,2
HCP01201,2025-04,1
HCP01207,2025-04,1
HCP01208,2025-04,1
